date,store_id,city,store_profile,transactions,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,month,day_name,week_of_year,quarter,day_of_month
2025-05-22,S001,Tempe,campus corridor,935.0,0,none,0,none,0,0,0,71.6,0.3018181818181817,3,5,Thursday,21,2,22
2025-05-23,S001,Tempe,campus corridor,947.0,0,none,0,none,0,0,0,71.9,0.30727272727272736,4,5,Friday,21,2,23
2025-05-24,S001,Tempe,campus corridor,1044.0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,5,Saturday,21,2,24
2025-05-25,S001,Tempe,campus corridor,923.0,0,none,0,none,1,0,0,72.4,0.31636363636363646,6,5,Sunday,21,2,25
2025-05-26,S001,Tempe,campus corridor,955.0,1,memorial_day,0,none,0,0,0,72.7,0.3218181818181819,0,5,Monday,22,2,26
2025-05-27,S001,Tempe,campus corridor,862.0,0,none,0,none,0,0,0,73.0,0.32727272727272727,1,5,Tuesday,22,2,27
2025-05-28,S001,Tempe,campus corridor,892.0,0,none,0,none,0,0,0,73.3,0.33272727272727265,2,5,Wednesday,22,2,28
2025-05-29,S001,Tempe,campus corridor,948.0,0,none,0,none,0,0,0,73.6,0.3381818181818181,3,5,Thursday,22,2,29
2025-05-30,S001,Tempe,campus corridor,978.0,0,none,0,none,0,0,0,73.8,0.34181818181818174,4,5,Friday,22,2,30
2025-05-31,S001,Tempe,campus corridor,1051.0,0,none,0,none,1,0,0,74.1,0.3472727272727272,5,5,Saturday,22,2,31
2025-06-01,S001,Tempe,campus corridor,1011.0,0,none,0,none,1,1,0,74.4,0.35272727272727283,6,6,Sunday,22,2,1
2025-06-02,S001,Tempe,campus corridor,912.0,0,none,0,none,0,1,0,74.7,0.3581818181818182,0,6,Monday,23,2,2
2025-06-03,S001,Tempe,campus corridor,913.0,0,none,0,none,0,0,0,75.0,0.36363636363636365,1,6,Tuesday,23,2,3
2025-06-04,S001,Tempe,campus corridor,863.0,0,none,0,none,0,0,0,75.3,0.369090909090909,2,6,Wednesday,23,2,4
2025-06-05,S001,Tempe,campus corridor,893.0,0,none,0,none,0,0,0,75.6,0.37454545454545446,3,6,Thursday,23,2,5
2025-06-06,S001,Tempe,campus corridor,1011.0,0,none,0,none,0,0,0,75.9,0.3800000000000001,4,6,Friday,23,2,6
2025-06-07,S001,Tempe,campus corridor,1023.0,0,none,0,none,1,0,0,76.2,0.3854545454545455,5,6,Saturday,23,2,7
2025-06-08,S001,Tempe,campus corridor,1022.0,0,none,0,none,1,0,0,76.5,0.39090909090909093,6,6,Sunday,23,2,8
2025-06-09,S001,Tempe,campus corridor,818.0,0,none,0,none,0,0,0,76.8,0.3963636363636363,0,6,Monday,24,2,9
2025-06-10,S001,Tempe,campus corridor,908.0,0,none,0,none,0,0,0,77.1,0.40181818181818174,1,6,Tuesday,24,2,10
2025-06-11,S001,Tempe,campus corridor,900.0,0,none,0,none,0,0,0,77.4,0.4072727272727274,2,6,Wednesday,24,2,11
2025-06-12,S001,Tempe,campus corridor,931.0,0,none,0,none,0,0,0,77.7,0.4127272727272728,3,6,Thursday,24,2,12
2025-06-13,S001,Tempe,campus corridor,1019.0,0,none,0,none,0,0,0,78.0,0.41818181818181815,4,6,Friday,24,2,13
2025-06-14,S001,Tempe,campus corridor,1080.0,0,none,0,none,1,1,0,78.3,0.4236363636363636,5,6,Saturday,24,2,14
2025-06-15,S001,Tempe,campus corridor,1004.0,0,none,0,none,1,1,0,78.6,0.42909090909090897,6,6,Sunday,24,2,15
2025-06-16,S001,Tempe,campus corridor,869.0,0,none,0,none,0,1,0,79.0,0.43636363636363634,0,6,Monday,25,2,16
2025-06-17,S001,Tempe,campus corridor,875.0,0,none,0,none,0,0,0,79.3,0.4418181818181818,1,6,Tuesday,25,2,17
2025-06-18,S001,Tempe,campus corridor,845.0,0,none,0,none,0,0,0,79.6,0.44727272727272716,2,6,Wednesday,25,2,18
2025-06-19,S001,Tempe,campus corridor,944.0,0,none,0,none,0,0,0,79.9,0.4527272727272728,3,6,Thursday,25,2,19
2025-06-20,S001,Tempe,campus corridor,950.0,0,none,0,none,0,0,0,80.2,0.45818181818181825,4,6,Friday,25,2,20
2025-06-21,S001,Tempe,campus corridor,1069.0,0,none,0,none,1,0,0,80.5,0.4636363636363636,5,6,Saturday,25,2,21
2025-06-22,S001,Tempe,campus corridor,898.0,0,none,0,none,1,0,0,80.8,0.46909090909090906,6,6,Sunday,25,2,22
2025-06-23,S001,Tempe,campus corridor,808.0,0,none,0,none,0,0,0,81.1,0.47454545454545444,0,6,Monday,26,2,23
2025-06-24,S001,Tempe,campus corridor,805.0,0,none,0,none,0,0,0,81.4,0.4800000000000001,1,6,Tuesday,26,2,24
2025-06-25,S001,Tempe,campus corridor,870.0,0,none,0,none,0,0,0,81.7,0.4854545454545455,2,6,Wednesday,26,2,25
2025-06-26,S001,Tempe,campus corridor,932.0,0,none,0,none,0,0,0,82.0,0.4909090909090909,3,6,Thursday,26,2,26
2025-06-27,S001,Tempe,campus corridor,963.0,0,none,0,none,0,0,0,82.4,0.4981818181818183,4,6,Friday,26,2,27
2025-06-28,S001,Tempe,campus corridor,1023.0,0,none,0,none,1,0,0,82.7,0.5036363636363637,5,6,Saturday,26,2,28
2025-06-29,S001,Tempe,campus corridor,973.0,0,none,0,none,1,0,0,83.0,0.509090909090909,6,6,Sunday,26,2,29
2025-06-30,S001,Tempe,campus corridor,841.0,0,none,0,none,0,0,0,83.3,0.5145454545454545,0,6,Monday,27,2,30
2025-07-01,S001,Tempe,campus corridor,880.0,0,none,0,none,0,1,0,83.6,0.5199999999999999,1,7,Tuesday,27,3,1
2025-07-02,S001,Tempe,campus corridor,975.0,0,none,0,none,0,1,0,83.9,0.5254545454545455,2,7,Wednesday,27,3,2
2025-07-03,S001,Tempe,campus corridor,946.0,0,none,0,none,0,0,0,84.2,0.530909090909091,3,7,Thursday,27,3,3
2025-07-04,S001,Tempe,campus corridor,1137.0,1,independence_day,0,none,0,0,0,84.5,0.5363636363636364,4,7,Friday,27,3,4
2025-07-05,S001,Tempe,campus corridor,1051.0,0,none,0,none,1,0,0,84.8,0.5418181818181818,5,7,Saturday,27,3,5
2025-07-06,S001,Tempe,campus corridor,988.0,0,none,0,none,1,0,0,85.1,0.5472727272727271,6,7,Sunday,27,3,6
2025-07-07,S001,Tempe,campus corridor,902.0,0,none,0,none,0,0,0,85.4,0.5527272727272728,0,7,Monday,28,3,7
2025-07-08,S001,Tempe,campus corridor,859.0,0,none,0,none,0,0,0,85.7,0.5581818181818182,1,7,Tuesday,28,3,8
2025-07-09,S001,Tempe,campus corridor,888.0,0,none,0,none,0,0,0,86.0,0.5636363636363636,2,7,Wednesday,28,3,9
2025-07-10,S001,Tempe,campus corridor,900.0,0,none,0,none,0,0,0,86.3,0.5690909090909091,3,7,Thursday,28,3,10
2025-07-11,S001,Tempe,campus corridor,936.0,0,none,0,none,0,0,0,86.6,0.5745454545454545,4,7,Friday,28,3,11
2025-07-12,S001,Tempe,campus corridor,992.0,0,none,0,none,1,0,0,86.9,0.5800000000000001,5,7,Saturday,28,3,12
2025-07-13,S001,Tempe,campus corridor,950.0,0,none,0,none,1,0,0,87.2,0.5854545454545456,6,7,Sunday,28,3,13
2025-07-14,S001,Tempe,campus corridor,883.0,0,none,0,none,0,1,0,87.4,0.5890909090909092,0,7,Monday,29,3,14
2025-07-15,S001,Tempe,campus corridor,925.0,0,none,0,none,0,1,0,87.7,0.5945454545454546,1,7,Tuesday,29,3,15
2025-07-16,S001,Tempe,campus corridor,954.0,0,none,0,none,0,1,0,88.0,0.6,2,7,Wednesday,29,3,16
2025-07-17,S001,Tempe,campus corridor,900.0,0,none,0,none,0,0,0,88.3,0.6054545454545454,3,7,Thursday,29,3,17
2025-07-18,S001,Tempe,campus corridor,1000.0,0,none,0,none,0,0,0,88.6,0.6109090909090908,4,7,Friday,29,3,18
2025-07-19,S001,Tempe,campus corridor,1058.0,0,none,0,none,1,0,0,88.8,0.6145454545454545,5,7,Saturday,29,3,19
2025-07-20,S001,Tempe,campus corridor,975.0,0,none,0,none,1,0,0,89.1,0.6199999999999999,6,7,Sunday,29,3,20
2025-07-21,S001,Tempe,campus corridor,815.0,0,none,0,none,0,0,0,89.4,0.6254545454545456,0,7,Monday,30,3,21
2025-07-22,S001,Tempe,campus corridor,881.0,0,none,0,none,0,0,0,89.7,0.630909090909091,1,7,Tuesday,30,3,22
2025-07-23,S001,Tempe,campus corridor,905.0,0,none,0,none,0,0,0,89.9,0.6345454545454546,2,7,Wednesday,30,3,23
2025-07-24,S001,Tempe,campus corridor,878.0,0,none,0,none,0,0,0,90.2,0.64,3,7,Thursday,30,3,24
2025-07-25,S001,Tempe,campus corridor,969.0,0,none,0,none,0,0,0,90.4,0.6436363636363638,4,7,Friday,30,3,25
2025-07-26,S001,Tempe,campus corridor,1043.0,0,none,0,none,1,0,0,90.7,0.6490909090909092,5,7,Saturday,30,3,26
2025-07-27,S001,Tempe,campus corridor,951.0,0,none,0,none,1,0,0,90.9,0.6527272727272728,6,7,Sunday,30,3,27
2025-07-28,S001,Tempe,campus corridor,843.0,0,none,0,none,0,0,0,91.2,0.6581818181818182,0,7,Monday,31,3,28
2025-07-29,S001,Tempe,campus corridor,816.0,0,none,0,none,0,0,0,91.4,0.661818181818182,1,7,Tuesday,31,3,29
2025-07-30,S001,Tempe,campus corridor,944.0,0,none,0,none,0,0,0,91.7,0.6672727272727274,2,7,Wednesday,31,3,30
2025-07-31,S001,Tempe,campus corridor,968.0,0,none,0,none,0,0,0,91.9,0.670909090909091,3,7,Thursday,31,3,31
2025-08-01,S001,Tempe,campus corridor,1022.0,0,none,0,none,0,1,0,92.2,0.6763636363636364,4,8,Friday,31,3,1
2025-08-02,S001,Tempe,campus corridor,1109.0,0,none,0,none,1,1,0,92.4,0.68,5,8,Saturday,31,3,2
2025-08-03,S001,Tempe,campus corridor,902.0,0,none,0,none,1,0,0,92.6,0.6836363636363635,6,8,Sunday,31,3,3
2025-08-04,S001,Tempe,campus corridor,799.0,0,none,0,none,0,0,0,92.9,0.6890909090909092,0,8,Monday,32,3,4
2025-08-05,S001,Tempe,campus corridor,855.0,0,none,0,none,0,0,0,93.1,0.6927272727272726,1,8,Tuesday,32,3,5
2025-08-06,S001,Tempe,campus corridor,865.0,0,none,0,none,0,0,0,93.3,0.6963636363636363,2,8,Wednesday,32,3,6
2025-08-07,S001,Tempe,campus corridor,951.0,0,none,0,none,0,0,0,93.5,0.7,3,8,Thursday,32,3,7
2025-08-08,S001,Tempe,campus corridor,1039.0,0,none,0,none,0,0,0,93.7,0.7036363636363637,4,8,Friday,32,3,8
2025-08-09,S001,Tempe,campus corridor,1244.0,0,none,1,asu_move_in,1,0,0,93.9,0.7072727272727274,5,8,Saturday,32,3,9
2025-08-10,S001,Tempe,campus corridor,954.0,0,none,0,none,1,0,0,94.1,0.7109090909090908,6,8,Sunday,32,3,10
2025-08-11,S001,Tempe,campus corridor,846.0,0,none,0,none,0,0,0,94.3,0.7145454545454545,0,8,Monday,33,3,11
2025-08-12,S001,Tempe,campus corridor,918.0,0,none,0,none,0,0,0,94.5,0.7181818181818181,1,8,Tuesday,33,3,12
2025-08-13,S001,Tempe,campus corridor,861.0,0,none,0,none,0,0,0,94.7,0.7218181818181819,2,8,Wednesday,33,3,13
2025-08-14,S001,Tempe,campus corridor,992.0,0,none,0,none,0,1,0,94.9,0.7254545454545456,3,8,Thursday,33,3,14
2025-08-15,S001,Tempe,campus corridor,1092.0,0,none,0,none,0,1,0,95.1,0.729090909090909,4,8,Friday,33,3,15
2025-08-16,S001,Tempe,campus corridor,1044.0,0,none,0,none,1,1,0,95.3,0.7327272727272727,5,8,Saturday,33,3,16
2025-08-17,S001,Tempe,campus corridor,940.0,0,none,0,none,1,0,0,95.5,0.7363636363636363,6,8,Sunday,33,3,17
2025-08-18,S001,Tempe,campus corridor,824.0,0,none,0,none,0,0,0,95.6,0.738181818181818,0,8,Monday,34,3,18
2025-08-19,S001,Tempe,campus corridor,848.0,0,none,0,none,0,0,0,95.8,0.7418181818181818,1,8,Tuesday,34,3,19
2025-08-20,S001,Tempe,campus corridor,928.0,0,none,0,none,0,0,0,96.0,0.7454545454545455,2,8,Wednesday,34,3,20
2025-08-21,S001,Tempe,campus corridor,937.0,0,none,0,none,0,0,0,96.1,0.7472727272727272,3,8,Thursday,34,3,21
2025-08-22,S001,Tempe,campus corridor,915.0,0,none,0,none,0,0,0,96.3,0.7509090909090909,4,8,Friday,34,3,22
2025-08-23,S001,Tempe,campus corridor,1054.0,0,none,0,none,1,0,0,96.4,0.7527272727272728,5,8,Saturday,34,3,23
2025-08-24,S001,Tempe,campus corridor,964.0,0,none,0,none,1,0,0,96.5,0.7545454545454545,6,8,Sunday,34,3,24
2025-08-25,S001,Tempe,campus corridor,881.0,0,none,0,none,0,0,0,96.7,0.7581818181818182,0,8,Monday,35,3,25
2025-08-26,S001,Tempe,campus corridor,845.0,0,none,0,none,0,0,0,96.8,0.7599999999999999,1,8,Tuesday,35,3,26
2025-08-27,S001,Tempe,campus corridor,881.0,0,none,0,none,0,0,0,96.9,0.761818181818182,2,8,Wednesday,35,3,27
2025-08-28,S001,Tempe,campus corridor,947.0,0,none,0,none,0,0,0,97.1,0.7654545454545454,3,8,Thursday,35,3,28
2025-08-29,S001,Tempe,campus corridor,1000.0,0,none,0,none,0,0,0,97.2,0.7672727272727273,4,8,Friday,35,3,29
2025-08-30,S001,Tempe,campus corridor,1053.0,0,none,0,none,1,0,0,97.3,0.769090909090909,5,8,Saturday,35,3,30
2025-08-31,S001,Tempe,campus corridor,928.0,0,none,0,none,1,0,0,97.4,0.770909090909091,6,8,Sunday,35,3,31
2025-09-01,S001,Tempe,campus corridor,1050.0,1,labor_day,0,none,0,1,0,97.5,0.7727272727272727,0,9,Monday,36,3,1
2025-09-02,S001,Tempe,campus corridor,884.0,0,none,0,none,0,1,0,97.6,0.7745454545454544,1,9,Tuesday,36,3,2
2025-09-03,S001,Tempe,campus corridor,910.0,0,none,0,none,0,0,0,97.7,0.7763636363636364,2,9,Wednesday,36,3,3
2025-09-04,S001,Tempe,campus corridor,883.0,0,none,0,none,0,0,0,97.8,0.7781818181818181,3,9,Thursday,36,3,4
2025-09-05,S001,Tempe,campus corridor,990.0,0,none,0,none,0,0,0,97.9,0.7800000000000001,4,9,Friday,36,3,5
2025-09-06,S001,Tempe,campus corridor,1012.0,0,none,0,none,1,0,0,98.0,0.7818181818181819,5,9,Saturday,36,3,6
2025-09-07,S001,Tempe,campus corridor,942.0,0,none,0,none,1,0,0,98.0,0.7818181818181819,6,9,Sunday,36,3,7
2025-09-08,S001,Tempe,campus corridor,863.0,0,none,0,none,0,0,0,98.1,0.7836363636363636,0,9,Monday,37,3,8
2025-09-09,S001,Tempe,campus corridor,875.0,0,none,0,none,0,0,0,98.2,0.7854545454545455,1,9,Tuesday,37,3,9
2025-09-10,S001,Tempe,campus corridor,883.0,0,none,0,none,0,0,0,98.2,0.7854545454545455,2,9,Wednesday,37,3,10
2025-09-11,S001,Tempe,campus corridor,978.0,0,none,0,none,0,0,0,98.3,0.7872727272727272,3,9,Thursday,37,3,11
2025-09-12,S001,Tempe,campus corridor,961.0,0,none,0,none,0,0,0,98.3,0.7872727272727272,4,9,Friday,37,3,12
2025-09-13,S001,Tempe,campus corridor,1040.0,0,none,0,none,1,0,0,98.4,0.7890909090909092,5,9,Saturday,37,3,13
2025-09-14,S001,Tempe,campus corridor,1053.0,0,none,0,none,1,1,0,98.4,0.7890909090909092,6,9,Sunday,37,3,14
2025-09-15,S001,Tempe,campus corridor,870.0,0,none,0,none,0,1,0,98.4,0.7890909090909092,0,9,Monday,38,3,15
2025-09-16,S001,Tempe,campus corridor,935.0,0,none,0,none,0,1,0,98.5,0.7909090909090909,1,9,Tuesday,38,3,16
2025-09-17,S001,Tempe,campus corridor,886.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,2,9,Wednesday,38,3,17
2025-09-18,S001,Tempe,campus corridor,917.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,3,9,Thursday,38,3,18
2025-09-19,S001,Tempe,campus corridor,1021.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,4,9,Friday,38,3,19
2025-09-20,S001,Tempe,campus corridor,1005.0,0,none,0,none,1,0,0,98.5,0.7909090909090909,5,9,Saturday,38,3,20
2025-09-21,S001,Tempe,campus corridor,906.0,0,none,0,none,1,0,0,98.5,0.7909090909090909,6,9,Sunday,38,3,21
2025-09-22,S001,Tempe,campus corridor,894.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,0,9,Monday,39,3,22
2025-09-23,S001,Tempe,campus corridor,952.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,1,9,Tuesday,39,3,23
2025-09-24,S001,Tempe,campus corridor,891.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,2,9,Wednesday,39,3,24
2025-09-25,S001,Tempe,campus corridor,868.0,0,none,0,none,0,0,0,98.4,0.7890909090909092,3,9,Thursday,39,3,25
2025-09-26,S001,Tempe,campus corridor,967.0,0,none,0,none,0,0,0,98.4,0.7890909090909092,4,9,Friday,39,3,26
2025-09-27,S001,Tempe,campus corridor,1031.0,0,none,0,none,1,0,0,98.4,0.7890909090909092,5,9,Saturday,39,3,27
2025-09-28,S001,Tempe,campus corridor,980.0,0,none,0,none,1,0,0,98.3,0.7872727272727272,6,9,Sunday,39,3,28
2025-09-29,S001,Tempe,campus corridor,805.0,0,none,0,none,0,0,0,98.3,0.7872727272727272,0,9,Monday,40,3,29
2025-09-30,S001,Tempe,campus corridor,888.0,0,none,0,none,0,0,0,98.3,0.7872727272727272,1,9,Tuesday,40,3,30
2025-10-01,S001,Tempe,campus corridor,977.0,0,none,0,none,0,1,0,98.2,0.7854545454545455,2,10,Wednesday,40,4,1
2025-10-02,S001,Tempe,campus corridor,939.0,0,none,0,none,0,1,0,98.1,0.7836363636363636,3,10,Thursday,40,4,2
2025-10-03,S001,Tempe,campus corridor,1001.0,0,none,0,none,0,0,0,98.1,0.7836363636363636,4,10,Friday,40,4,3
2025-10-04,S001,Tempe,campus corridor,1109.0,0,none,0,none,1,0,0,98.0,0.7818181818181819,5,10,Saturday,40,4,4
2025-10-05,S001,Tempe,campus corridor,993.0,0,none,0,none,1,0,0,97.9,0.7800000000000001,6,10,Sunday,40,4,5
2025-10-06,S001,Tempe,campus corridor,831.0,0,none,0,none,0,0,0,97.8,0.7781818181818181,0,10,Monday,41,4,6
2025-10-07,S001,Tempe,campus corridor,865.0,0,none,0,none,0,0,0,97.8,0.7781818181818181,1,10,Tuesday,41,4,7
2025-10-08,S001,Tempe,campus corridor,926.0,0,none,0,none,0,0,0,97.7,0.7763636363636364,2,10,Wednesday,41,4,8
2025-10-09,S001,Tempe,campus corridor,876.0,0,none,0,none,0,0,0,97.6,0.7745454545454544,3,10,Thursday,41,4,9
2025-10-10,S001,Tempe,campus corridor,984.0,0,none,0,none,0,0,0,97.5,0.7727272727272727,4,10,Friday,41,4,10
2025-10-11,S001,Tempe,campus corridor,1029.0,0,none,0,none,1,0,0,97.4,0.770909090909091,5,10,Saturday,41,4,11
2025-10-12,S001,Tempe,campus corridor,1048.0,0,none,0,none,1,0,0,97.3,0.769090909090909,6,10,Sunday,41,4,12
2025-10-13,S001,Tempe,campus corridor,837.0,0,none,0,none,0,0,0,97.1,0.7654545454545454,0,10,Monday,42,4,13
2025-10-14,S001,Tempe,campus corridor,977.0,0,none,0,none,0,1,0,97.0,0.7636363636363637,1,10,Tuesday,42,4,14
2025-10-15,S001,Tempe,campus corridor,924.0,0,none,0,none,0,1,0,96.9,0.761818181818182,2,10,Wednesday,42,4,15
2025-10-16,S001,Tempe,campus corridor,1009.0,0,none,0,none,0,1,0,96.8,0.7599999999999999,3,10,Thursday,42,4,16
2025-10-17,S001,Tempe,campus corridor,989.0,0,none,0,none,0,0,0,96.6,0.7563636363636362,4,10,Friday,42,4,17
2025-10-18,S001,Tempe,campus corridor,1181.0,0,none,1,asu_homecoming,1,0,0,96.5,0.7545454545454545,5,10,Saturday,42,4,18
2025-10-19,S001,Tempe,campus corridor,994.0,0,none,0,none,1,0,0,96.4,0.7527272727272728,6,10,Sunday,42,4,19
2025-10-20,S001,Tempe,campus corridor,883.0,0,none,0,none,0,0,0,96.2,0.7490909090909091,0,10,Monday,43,4,20
2025-10-21,S001,Tempe,campus corridor,860.0,0,none,0,none,0,0,0,96.0,0.7454545454545455,1,10,Tuesday,43,4,21
2025-10-22,S001,Tempe,campus corridor,851.0,0,none,0,none,0,0,0,95.9,0.7436363636363638,2,10,Wednesday,43,4,22
2025-10-23,S001,Tempe,campus corridor,933.0,0,none,0,none,0,0,0,95.7,0.7400000000000001,3,10,Thursday,43,4,23
2025-10-24,S001,Tempe,campus corridor,950.0,0,none,0,none,0,0,0,95.6,0.738181818181818,4,10,Friday,43,4,24
2025-10-25,S001,Tempe,campus corridor,1032.0,0,none,0,none,1,0,0,95.4,0.7345454545454546,5,10,Saturday,43,4,25
2025-10-26,S001,Tempe,campus corridor,986.0,0,none,0,none,1,0,0,95.2,0.730909090909091,6,10,Sunday,43,4,26
2025-10-27,S001,Tempe,campus corridor,787.0,0,none,0,none,0,0,0,95.0,0.7272727272727273,0,10,Monday,44,4,27
2025-10-28,S001,Tempe,campus corridor,818.0,0,none,0,none,0,0,0,94.8,0.7236363636363636,1,10,Tuesday,44,4,28
2025-10-29,S001,Tempe,campus corridor,923.0,0,none,0,none,0,0,0,94.7,0.7218181818181819,2,10,Wednesday,44,4,29
2025-10-30,S001,Tempe,campus corridor,917.0,0,none,0,none,0,0,0,94.5,0.7181818181818181,3,10,Thursday,44,4,30
2025-10-31,S001,Tempe,campus corridor,1052.0,1,halloween,0,none,0,0,0,94.3,0.7145454545454545,4,10,Friday,44,4,31
2025-11-01,S001,Tempe,campus corridor,1132.0,0,none,0,none,1,1,0,94.1,0.7109090909090908,5,11,Saturday,44,4,1
2025-11-02,S001,Tempe,campus corridor,1058.0,0,none,0,none,1,1,0,93.9,0.7072727272727274,6,11,Sunday,44,4,2
2025-11-03,S001,Tempe,campus corridor,821.0,0,none,0,none,0,0,0,93.7,0.7036363636363637,0,11,Monday,45,4,3
2025-11-04,S001,Tempe,campus corridor,828.0,0,none,0,none,0,0,0,93.4,0.6981818181818182,1,11,Tuesday,45,4,4
2025-11-05,S001,Tempe,campus corridor,936.0,0,none,0,none,0,0,0,93.2,0.6945454545454546,2,11,Wednesday,45,4,5
2025-11-06,S001,Tempe,campus corridor,947.0,0,none,0,none,0,0,0,93.0,0.6909090909090909,3,11,Thursday,45,4,6
2025-11-07,S001,Tempe,campus corridor,1059.0,0,none,0,none,0,0,0,92.8,0.6872727272727273,4,11,Friday,45,4,7
2025-11-08,S001,Tempe,campus corridor,1058.0,0,none,0,none,1,0,0,92.5,0.6818181818181818,5,11,Saturday,45,4,8
2025-11-09,S001,Tempe,campus corridor,1003.0,0,none,0,none,1,0,0,92.3,0.6781818181818181,6,11,Sunday,45,4,9
2025-11-10,S001,Tempe,campus corridor,839.0,0,none,0,none,0,0,0,92.1,0.6745454545454544,0,11,Monday,46,4,10
2025-11-11,S001,Tempe,campus corridor,899.0,0,none,0,none,0,0,0,91.8,0.6690909090909091,1,11,Tuesday,46,4,11
2025-11-12,S001,Tempe,campus corridor,929.0,0,none,0,none,0,0,0,91.6,0.6654545454545453,2,11,Wednesday,46,4,12
2025-11-13,S001,Tempe,campus corridor,977.0,0,none,0,none,0,0,0,91.4,0.661818181818182,3,11,Thursday,46,4,13
2025-11-14,S001,Tempe,campus corridor,1023.0,0,none,0,none,0,1,0,91.1,0.6563636363636363,4,11,Friday,46,4,14
2025-11-15,S001,Tempe,campus corridor,1093.0,0,none,0,none,1,1,0,90.9,0.6527272727272728,5,11,Saturday,46,4,15
2025-11-16,S001,Tempe,campus corridor,1034.0,0,none,0,none,1,1,0,90.6,0.6472727272727272,6,11,Sunday,46,4,16
2025-11-17,S001,Tempe,campus corridor,871.0,0,none,0,none,0,0,0,90.3,0.6418181818181817,0,11,Monday,47,4,17
2025-11-18,S001,Tempe,campus corridor,922.0,0,none,0,none,0,0,0,90.1,0.6381818181818181,1,11,Tuesday,47,4,18
2025-11-19,S001,Tempe,campus corridor,894.0,0,none,0,none,0,0,0,89.8,0.6327272727272727,2,11,Wednesday,47,4,19
2025-11-20,S001,Tempe,campus corridor,922.0,0,none,0,none,0,0,0,89.6,0.629090909090909,3,11,Thursday,47,4,20
2025-11-21,S001,Tempe,campus corridor,992.0,0,none,0,none,0,0,0,89.3,0.6236363636363635,4,11,Friday,47,4,21
2025-11-22,S001,Tempe,campus corridor,1038.0,0,none,0,none,1,0,0,89.0,0.6181818181818182,5,11,Saturday,47,4,22
2025-11-23,S001,Tempe,campus corridor,1023.0,0,none,0,none,1,0,0,88.7,0.6127272727272728,6,11,Sunday,47,4,23
2025-11-24,S001,Tempe,campus corridor,772.0,0,none,0,none,0,0,0,88.5,0.6090909090909091,0,11,Monday,48,4,24
2025-11-25,S001,Tempe,campus corridor,846.0,0,none,0,none,0,0,0,88.2,0.6036363636363636,1,11,Tuesday,48,4,25
2025-11-26,S001,Tempe,campus corridor,884.0,0,none,0,none,0,0,0,87.9,0.5981818181818183,2,11,Wednesday,48,4,26
2025-11-27,S001,Tempe,campus corridor,1010.0,1,thanksgiving,0,none,0,0,0,87.6,0.5927272727272727,3,11,Thursday,48,4,27
2025-11-28,S001,Tempe,campus corridor,1108.0,1,black_friday,0,none,0,0,0,87.3,0.5872727272727272,4,11,Friday,48,4,28
2025-11-29,S001,Tempe,campus corridor,1016.0,0,none,0,none,1,0,0,87.0,0.5818181818181818,5,11,Saturday,48,4,29
2025-11-30,S001,Tempe,campus corridor,985.0,0,none,0,none,1,0,0,86.8,0.5781818181818181,6,11,Sunday,48,4,30
2025-12-01,S001,Tempe,campus corridor,934.0,0,none,0,none,0,1,0,86.5,0.5727272727272728,0,12,Monday,49,4,1
2025-12-02,S001,Tempe,campus corridor,918.0,0,none,0,none,0,1,0,86.2,0.5672727272727274,1,12,Tuesday,49,4,2
2025-12-03,S001,Tempe,campus corridor,876.0,0,none,0,none,0,0,0,85.9,0.5618181818181819,2,12,Wednesday,49,4,3
2025-12-04,S001,Tempe,campus corridor,936.0,0,none,0,none,0,0,0,85.6,0.5563636363636363,3,12,Thursday,49,4,4
2025-12-05,S001,Tempe,campus corridor,1018.0,0,none,0,none,0,0,0,85.3,0.5509090909090909,4,12,Friday,49,4,5
2025-12-06,S001,Tempe,campus corridor,1015.0,0,none,0,none,1,0,0,85.0,0.5454545454545454,5,12,Saturday,49,4,6
2025-12-07,S001,Tempe,campus corridor,962.0,0,none,0,none,1,0,0,84.7,0.54,6,12,Sunday,49,4,7
2025-12-08,S001,Tempe,campus corridor,865.0,0,none,0,none,0,0,0,84.4,0.5345454545454547,0,12,Monday,50,4,8
2025-12-09,S001,Tempe,campus corridor,867.0,0,none,0,none,0,0,0,84.1,0.529090909090909,1,12,Tuesday,50,4,9
2025-12-10,S001,Tempe,campus corridor,932.0,0,none,0,none,0,0,0,83.8,0.5236363636363636,2,12,Wednesday,50,4,10
2025-12-11,S001,Tempe,campus corridor,938.0,0,none,0,none,0,0,0,83.5,0.5181818181818182,3,12,Thursday,50,4,11
2025-12-12,S001,Tempe,campus corridor,1007.0,0,none,0,none,0,0,0,83.2,0.5127272727272728,4,12,Friday,50,4,12
2025-12-13,S001,Tempe,campus corridor,1014.0,0,none,0,none,1,0,0,82.9,0.5072727272727274,5,12,Saturday,50,4,13
